0,1.5,0,1.5,0,-0,0,0,0,0,0,0,0
0,1.5,0,1.5,0,-0,0,0,0,0,0,0,0
0.020013,1.5,5.5766e-08,1.5,0,-3.1089e-13,8.3622e-06,2.7874e-06,0,-1.5549e-11,0.00083566,0.00027855,0
0.040027,1.5,4.4569e-07,1.5,0,-9.9251e-12,3.3404e-05,1.1135e-05,0,-2.4829e-10,0.001668,0.00055599,0
0.06004,1.5,1.5027e-06,1.5,0,-7.5193e-11,7.5059e-05,2.502e-05,0,-1.2545e-09,0.0024969,0.00083232,0
0.080053,1.5,3.5583e-06,1.5,0,-3.1612e-10,0.00013326,4.442e-05,0,-3.9568e-09,0.0033226,0.0011075,0
0.10007,1.5,6.9429e-06,1.5,0,-9.6248e-10,0.00020794,6.9313e-05,0,-9.6409e-09,0.0041449,0.0013816,0
0.12008,1.5,1.1985e-05,1.5,0,-2.3893e-09,0.00029903,9.9678e-05,0,-1.9951e-08,0.0049639,0.0016546,0
0.14009,1.5,1.9013e-05,1.5,0,-5.1522e-09,0.00040647,0.00013549,0,-3.6888e-08,0.0057795,0.0019265,0
0.16011,1.5,2.8353e-05,1.5,0,-1.0022e-08,0.00053019,0.00017673,0,-6.2804e-08,0.0065919,0.0021973,0
0.18012,1.5,4.0329e-05,1.5,0,-1.8017e-08,0.00067013,0.00022338,0,-1.004e-07,0.0074009,0.002467,0
0.20013,1.5,5.5265e-05,1.5,0,-3.044e-08,0.00082621,0.0002754,0,-1.5272e-07,0.0082066,0.0027355,0
0.22015,1.5,7.3484e-05,1.5,0,-4.891e-08,0.00099837,0.00033279,0,-2.2314e-07,0.009009,0.003003,0
0.24016,1.5,9.5307e-05,1.5,0,-7.5391e-08,0.0011865,0.00039552,0,-3.154e-07,0.0098081,0.0032694,0
0.26017,1.5,0.00012105,1.5,0,-1.1223e-07,0.0013907,0.00046356,0,-4.3355e-07,0.010604,0.0035346,0
0.28019,1.5,0.00015104,1.5001,0,-1.6218e-07,0.0016107,0.00053689,0,-5.8198e-07,0.011396,0.0037988,0
0.3002,1.5,0.00018559,1.5001,0,-2.2846e-07,0.0018465,0.0006155,0,-7.654e-07,0.012186,0.0040619,0
0.32021,1.5,0.00022501,1.5001,0,-3.1472e-07,0.0020981,0.00069936,0,-9.8885e-07,0.012972,0.0043239,0
0.34023,1.5,0.00026961,1.5001,0,-4.2515e-07,0.0023654,0.00078845,0,-1.2577e-06,0.013754,0.0045848,0
0.36024,1.5,0.00031972,1.5001,0,-5.6447e-07,0.0026482,0.00088275,0,-1.5776e-06,0.014534,0.0048446,0
0.38025,1.5,0.00037565,1.5001,0,-7.3794e-07,0.0029467,0.00098223,0,-1.9545e-06,0.01531,0.0051033,0
0.40027,1.5,0.00043769,1.5001,0,-9.5143e-07,0.0032606,0.0010869,0,-2.3949e-06,0.016083,0.0053609,0
0.42028,1.5,0.00050617,1.5002,0,-1.2114e-06,0.00359,0.0011967,0,-2.9051e-06,0.016852,0.0056175,0
0.44029,1.5,0.0005814,1.5002,0,-1.5251e-06,0.0039347,0.0013116,0,-3.4922e-06,0.017619,0.0058729,0
0.46031,1.5,0.00066366,1.5002,0,-1.9002e-06,0.0042947,0.0014316,0,-4.1634e-06,0.018382,0.0061273,0
0.48032,1.5,0.00075328,1.5003,0,-2.3452e-06,0.0046699,0.0015566,0,-4.9261e-06,0.019142,0.0063806,0
0.50033,1.5,0.00085056,1.5003,0,-2.8694e-06,0.0050603,0.0016868,0,-5.7882e-06,0.019898,0.0066328,0
0.52035,1.5,0.0009558,1.5003,0,-3.4828e-06,0.0054658,0.0018219,0,-6.7578e-06,0.020652,0.0068839,0
0.54036,1.5,0.0010693,1.5004,0,-4.1962e-06,0.0058864,0.0019621,0,-7.8431e-06,0.021402,0.0071339,0
0.56037,1.5,0.0011914,1.5004,0,-5.0211e-06,0.0063219,0.0021073,0,-9.0529e-06,0.022149,0.0073829,0
0.58039,1.5,0.0013223,1.5004,0,-5.9699e-06,0.0067723,0.0022574,0,-1.0396e-05,0.022892,0.0076308,0
0.6004,1.5,0.0014623,1.5005,0,-7.0559e-06,0.0072376,0.0024125,0,-1.1882e-05,0.023633,0.0078776,0
0.62041,1.5,0.0016119,1.5005,0,-8.2932e-06,0.0077176,0.0025725,0,-1.352e-05,0.02437,0.0081234,0
0.64043,1.5,0.0017711,1.5006,0,-9.6969e-06,0.0082124,0.0027375,0,-1.532e-05,0.025104,0.008368,0
0.66044,1.5,0.0019405,1.5006,0,-1.1283e-05,0.0087217,0.0029072,0,-1.7291e-05,0.025835,0.0086116,0
0.68045,1.5,0.0021201,1.5007,0,-1.3068e-05,0.0092457,0.0030819,0,-1.9445e-05,0.026563,0.0088542,0
0.70047,1.5,0.0023104,1.5008,0,-1.507e-05,0.0097842,0.0032614,0,-2.1792e-05,0.027287,0.0090957,0
0.72048,1.5,0.0025116,1.5008,0,-1.7308e-05,0.010337,0.0034457,0,-2.4342e-05,0.028008,0.0093361,0
0.74049,1.5,0.002724,1.5009,0,-1.9802e-05,0.010905,0.0036348,0,-2.7106e-05,0.028726,0.0095754,0
0.76051,1.5,0.0029479,1.501,0,-2.2573e-05,0.011486,0.0038287,0,-3.0096e-05,0.029441,0.0098137,0
0.78052,1.5,0.0031835,1.5011,0,-2.5643e-05,0.012082,0.0040274,0,-3.3324e-05,0.030153,0.010051,0
0.80053,1.5,0.0034312,1.5011,0,-2.9034e-05,0.012692,0.0042308,0,-3.6801e-05,0.030861,0.010287,0
0.82055,1.5,0.0036913,1.5012,0,-3.277e-05,0.013317,0.0044389,0,-4.0539e-05,0.031566,0.010522,0
0.84056,1.5,0.003964,1.5013,0,-3.6878e-05,0.013955,0.0046516,0,-4.4551e-05,0.032269,0.010756,0
0.86057,1.5,0.0042496,1.5014,0,-4.1384e-05,0.014607,0.0048691,0,-4.8849e-05,0.032968,0.010989,0
0.88059,1.5,0.0045484,1.5015,0,-4.6314e-05,0.015274,0.0050912,0,-5.3445e-05,0.033663,0.011221,0
0.9006,1.5,0.0048606,1.5016,0,-5.1697e-05,0.015954,0.0053179,0,-5.8354e-05,0.034356,0.011452,0
0.92061,1.5,0.0051866,1.5017,0,-5.7564e-05,0.016648,0.0055493,0,-6.3587e-05,0.035045,0.011682,0
0.94063,1.5,0.0055266,1.5018,0,-6.3946e-05,0.017356,0.0057852,0,-6.9159e-05,0.035732,0.011911,0
0.96064,1.5,0.0058809,1.502,0,-7.0874e-05,0.018077,0.0060257,0,-7.5082e-05,0.036415,0.012138,0
0.98065,1.5,0.0062498,1.5021,0,-7.8382e-05,0.018812,0.0062707,0,-8.1372e-05,0.037095,0.012365,0
1.0007,1.5,0.0066335,1.5022,0,-8.6506e-05,0.019561,0.0065203,0,-8.8042e-05,0.037772,0.012591,0
1.0207,1.5,0.0070323,1.5023,0,-9.528e-05,0.020323,0.0067743,0,-9.5105e-05,0.038445,0.012815,0
1.0407,1.5,0.0074465,1.5025,0,-0.00010474,0.021099,0.0070329,0,-0.00010258,0.039116,0.013039,0
1.0607,1.5,0.0078764,1.5026,0,-0.00011493,0.021888,0.0072959,0,-0.00011047,0.039783,0.013261,0
1.0807,1.5,0.0083221,1.5028,0,-0.00012589,0.02269,0.0075633,0,-0.00011881,0.040447,0.013482,0
1.1007,1.5,0.0087841,1.5029,0,-0.00013765,0.023505,0.0078352,0,-0.0001276,0.041108,0.013703,0
1.1207,1.5,0.0092624,1.5031,0,-0.00015027,0.024334,0.0081114,0,-0.00013685,0.041766,0.013922,0
1.1408,1.5,0.0097575,1.5033,0,-0.00016377,0.025176,0.008392,0,-0.00014659,0.042421,0.01414,0
1.1608,1.5,0.01027,1.5034,0,-0.00017822,0.026031,0.008677,0,-0.00015683,0.043073,0.014358,0
1.1808,1.5,0.010799,1.5036,0,-0.00019366,0.026899,0.0089663,0,-0.00016759,0.043721,0.014574,0
1.2008,1.5,0.011346,1.5038,0,-0.00021013,0.02778,0.00926,0,-0.00017888,0.044367,0.014789,0
1.2208,1.5,0.01191,1.504,0,-0.00022768,0.028674,0.0095579,0,-0.00019072,0.045009,0.015003,0
1.2408,1.4999,0.012493,1.5042,0,-0.00024637,0.02958,0.0098601,0,-0.00020312,0.045648,0.015216,0
1.2608,1.4999,0.013093,1.5044,0,-0.00026624,0.0305,0.010167,0,-0.0002161,0.046284,0.015428,0
1.2809,1.4999,0.013713,1.5046,0,-0.00028735,0.031432,0.010477,0,-0.00022968,0.046917,0.015639,0
1.3009,1.4999,0.014351,1.5048,0,-0.00030976,0.032376,0.010792,0,-0.00024387,0.047547,0.015849,0
1.3209,1.4999,0.015008,1.505,0,-0.00033353,0.033333,0.011111,0,-0.0002587,0.048173,0.016058,0
1.3409,1.4999,0.015684,1.5052,0,-0.0003587,0.034303,0.011434,0,-0.00027418,0.048797,0.016266,0
