time,pos_x,pos_y,pos_z,yaw,vel_x,vel_y,vel_z,vel_yaw,acc_x,acc_y,acc_z,acc_yaw
0.0,-1.9999999999999998,-2.0,1.0000000000000142,3.6971583881803716e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02005730659025788,-1.9999623455143773,-1.999991977367196,1.0000034324457923,1.6980138331067318e-05,0.005595187133707281,0.0011909514966871497,0.000511494459707939,0.002518136251634947,0.5489662236484844,0.1166175640072678,0.050477378784693154,0.24606333522085308
0.04011461318051576,-1.9997071703850264,-1.999937792126797,1.0000269238438677,0.00013126216242318863,0.021545479799701582,0.004567818958703166,0.001992695308010496,0.009617843743384076,1.0359570753612974,0.21870258777640328,0.09699478106294382,0.45842322062419877
0.060171919770773644,-1.999039588966836,-1.9997965880710464,1.0000890859835918,0.0004278432457602953,0.04663816188722512,0.009846611055896386,0.004365851546993783,0.020641019275664058,1.463651687934001,0.3069210187685044,0.13969706005631927,0.6386762358867177
0.08022922636103152,-1.9977884341103498,-1.9995330556292992,1.0002070046050036,0.000978877813769951,0.0797140999414313,0.016756655407337097,0.007556109243174725,0.03496149124242515,1.8347291941621575,0.381938804444669,0.1787290689864045,0.7884189606850903
0.1002865329512894,-1.9958051855086505,-1.9991171654890358,1.0003962973401146,0.0018443161756940604,0.11966774316338484,0.025040598581317554,0.01149151152750462,0.05198501963115122,2.1518687268413275,0.4444218922659948,0.21423566107478853,0.9092479746959962
0.12034383954154729,-1.9929628980442398,-1.9985239022168793,1.0006711716542018,0.003072543156459543,0.16544712341006157,0.03445440609535195,0.016102998595365355,0.07114929602285974,2.417749418767073,0.49503622969357997,0.24636168954303805,1.0027598575961163
0.14040114613180515,-1.989155130135921,-1.9977329978796097,1.0010444827870923,0.0047010167285489995,0.21605385519434867,0.04476736241617646,0.021324407706569376,0.09192394359210183,2.6350504027349557,0.5344477641885219,0.27525200761277047,1.0705511890621302
0.16045845272206305,-1.98429487208568,-1.9967286656651804,1.0015277916944565,0.006756906643871396,0.2705431356850445,0.05576207095974921,0.02709247318536266,0.11381051710696215,2.806450811540539,0.5633224432119193,0.3010514685055372,1.11421854877072
0.18051575931232094,-1.9783134744255686,-1.9954993335037332,1.00213142298909,0.00925773306563272,0.3280237447068587,0.06723445409125026,0.03334682642042183,0.136342502929059,2.9346297779793824,0.5823262142248693,0.3239049254429389,1.135358516398564
0.2005730659025788,-1.9711595762645842,-1.9940373776886147,1.0028645228822104,0.01221200520020667,0.38765804474041193,0.07899375312508164,0.040029995864855505,0.15908531901354422,3.022266434847049,0.5921250246884702,0.34395723164656244,1.1355676716223433
0.22063037249283668,-1.9627980336355537,-1.99233885649739,1.0037351171247386,0.015619859929005308,0.4486619809222364,0.09086252832486738,0.04708740703620273,0.18163631490910345,3.0720399149391007,0.5933848220638196,0.361353240337976,1.1164425941187384
0.24068767908309457,-1.9532088478420135,-1.9904032438128612,1.0047501689485923,0.019473700440349746,0.5103050810447756,0.10267665890345336,0.05446738251643696,0.2036247717579557,3.086629351051097,0.5867715538120153,0.37623780473877844,1.0795798635644291
0.26074498567335247,-1.9423860938050925,-1.9882331627440795,1.005915637007972,0.023758834861340825,0.5719104555563835,0.11428534302290755,0.06212114195196078,0.2247119022958537,3.0687138759786006,0.5729511673941554,0.38875577807055084,1.0265760596360958
0.2808022922636103,-1.9303368484103929,-1.9858341192473636,1.0072365333206525,0.028454114889729768,0.6328547975613268,0.1255510977945199,0.07000280205360943,0.24459085085208399,3.020972622517176,0.552589610271338,0.3990520135548703,0.9590277620104197
0.3008595988538682,-1.917080118854873,-1.983214235747314,1.0087169812092673,0.03353257442578887,0.6925683828197817,0.13634975927880208,0.07806937659664992,0.26298669334946617,2.9460847234623815,0.5263528299046606,0.40727136441332856,0.8785315503640799
0.3209169054441261,-1.902645770993728,-1.9803839847578286,1.0103602732426007,0.03896206820418213,0.7505350697478366,0.14657048248548793,0.0862807764207808,0.27965643730435397,2.8467293116097814,0.49490677375522146,0.4135586838675076,0.786684004373758
0.340974212034384,-1.887073457687272,-1.9773559225031185,1.012168929176875,0.04470591042583599,0.8062922994174915,0.1561157413735332,0.09459980943013202,0.2943890218266345,2.725585519754935,0.4589173892841179,0.4180588251389894,0.685081703716133
0.3610315186246419,-1.8704115471478215,-1.9741444225387235,1.0141447538970387,0.050723513389809925,0.8594310955566562,0.16490132885111553,0.10299218059326598,0.30700531761972844,2.5853324806934035,0.41905062395244796,0.4209166414493568,0.575321228067885
0.38108882521489973,-1.852716051286574,-1.9707654093725275,1.016288895358058,0.05697102612516723,0.9095960645491533,0.17285635677563463,0.11142649194317622,0.31735812698059024,2.428649327220752,0.37597242522130975,0.4222769860201998,0.4589991571056957
0.4011461318051576,-1.834049554060492,-1.9672360920857743,1.0186019025262016,0.06340197302284557,0.9564853954347159,0.1799232559537121,0.11987424257728785,0.32533218379970785,2.25821519213254,0.33034874055180113,0.4222847120730968,0.33771207050624485
0.4212034383954155,-1.814480139819184,-1.963574697954083,1.0210837833203312,0.06996789246752774,0.9998508599089885,0.18605777614119157,0.12830982865745755,0.33084415356110297,2.076709208224333,0.28284551740502056,0.42108467282964046,0.21305654794621398
0.44126074498567336,-1.7940803216517873,-1.9598002060684632,1.0237340625531903,0.07661897546951227,1.0394978123235266,0.19122898604313848,0.1367105434099749,0.3338426333423305,1.8868105082916848,0.23412870324206442,0.4188217215113994,0.08662916910228002
